,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111,0.0,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.0,0.5,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0
1,0.1111111111111111,,0.09210526315789473,0.13333333333333333,0.05405405405405406,0.2,0.039473684210526314,0.16666666666666666,0.0,0.09090909090909091,0.02631578947368421,0.06666666666666667,0.07407407407407407,0.3333333333333333,0.03125,0.046511627906976744,0.5,0.1111111111111111,0.05357142857142857,0.06666666666666667,0.02631578947368421,0.02631578947368421,0.07272727272727272,0.0,0.18181818181818182,0.0,0.02702702702702703,0.0,0.0
2,0.1111111111111111,0.09210526315789473,,0.26666666666666666,0.10810810810810811,0.4,0.06779661016949153,0.05555555555555555,0.0,0.22727272727272727,0.06521739130434782,0.13333333333333333,0.18518518518518517,0.3333333333333333,0.0625,0.13953488372093023,0.5,0.1111111111111111,0.10714285714285714,0.2,0.03389830508474576,0.025423728813559324,0.03636363636363636,0.14285714285714285,0.09090909090909091,0.25,0.05405405405405406,0.1111111111111111,0.03125
3,0.2222222222222222,0.13333333333333333,0.26666666666666666,,0.26666666666666666,0.1,0.26666666666666666,0.13333333333333333,0.0,1.0,0.06666666666666667,0.0,0.13333333333333333,0.0,0.06666666666666667,0.0,0.5,0.0,0.13333333333333333,0.0,0.06666666666666667,0.2,0.06666666666666667,0.0,0.09090909090909091,0.0,0.06666666666666667,0.0,0.0
4,0.2222222222222222,0.05405405405405406,0.10810810810810811,0.26666666666666666,,0.1,0.08108108108108109,0.08333333333333333,0.0,0.18181818181818182,0.02702702702702703,0.06666666666666667,0.1111111111111111,0.0,0.03125,0.02702702702702703,0.5,0.0,0.08108108108108109,0.0,0.10810810810810811,0.13513513513513514,0.02702702702702703,0.0,0.09090909090909091,0.0,0.02702702702702703,0.0,0.0
5,0.2222222222222222,0.2,0.4,0.1,0.1,,0.5,0.1,0.0,0.1,0.5,0.1,0.4,0.6666666666666666,0.3,0.5,0.5,0.3,0.5,0.2,0.3,0.3,0.3,0.14285714285714285,0.1,0.25,0.2,0.2222222222222222,0.0
6,0.2222222222222222,0.039473684210526314,0.06779661016949153,0.26666666666666666,0.08108108108108109,0.5,,0.05555555555555555,0.0,0.3181818181818182,0.043478260869565216,0.06666666666666667,0.3333333333333333,0.3333333333333333,0.15625,0.18604651162790697,0.5,0.05555555555555555,0.16071428571428573,0.13333333333333333,0.022388059701492536,0.022388059701492536,0.10909090909090909,0.14285714285714285,0.18181818181818182,0.25,0.05405405405405406,0.1111111111111111,0.0
7,0.2222222222222222,0.16666666666666666,0.05555555555555555,0.13333333333333333,0.08333333333333333,0.1,0.05555555555555555,,0.0,0.09090909090909091,0.027777777777777776,0.06666666666666667,0.1111111111111111,0.0,0.03125,0.05555555555555555,0.5,0.16666666666666666,0.16666666666666666,0.0,0.027777777777777776,0.08333333333333333,0.16666666666666666,0.0,0.09090909090909091,0.0,0.05555555555555555,0.0,0.03125
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.2222222222222222,0.09090909090909091,0.22727272727272727,1.0,0.18181818181818182,0.1,0.3181818181818182,0.09090909090909091,0.0,,0.045454545454545456,0.0,0.13636363636363635,0.0,0.09090909090909091,0.045454545454545456,0.5,0.0,0.13636363636363635,0.0,0.045454545454545456,0.13636363636363635,0.045454545454545456,0.0,0.09090909090909091,0.0,0.045454545454545456,0.0,0.0
10,0.1111111111111111,0.02631578947368421,0.06521739130434782,0.06666666666666667,0.02702702702702703,0.5,0.043478260869565216,0.027777777777777776,0.0,0.045454545454545456,,0.06666666666666667,0.14814814814814814,0.3333333333333333,0.09375,0.09302325581395349,0.5,0.05555555555555555,0.07142857142857142,0.2,0.043478260869565216,0.010869565217391304,0.05454545454545454,0.14285714285714285,0.09090909090909091,0.25,0.05405405405405406,0.2222222222222222,0.0
11,0.0,0.06666666666666667,0.13333333333333333,0.0,0.06666666666666667,0.1,0.06666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,,0.06666666666666667,0.0,0.06666666666666667,0.2,0.0,0.06666666666666667,0.13333333333333333,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
12,0.2222222222222222,0.07407407407407407,0.18518518518518517,0.13333333333333333,0.1111111111111111,0.4,0.3333333333333333,0.1111111111111111,0.0,0.13636363636363635,0.14814814814814814,0.06666666666666667,,0.3333333333333333,0.07407407407407407,0.18518518518518517,0.5,0.1111111111111111,1.0,0.2,0.1111111111111111,0.1111111111111111,0.18518518518518517,0.14285714285714285,0.09090909090909091,0.25,0.07407407407407407,0.1111111111111111,0.0
13,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.1111111111111111,0.03125,0.0625,0.06666666666666667,0.03125,0.3,0.15625,0.03125,0.0,0.09090909090909091,0.09375,0.06666666666666667,0.07407407407407407,0.0,,0.15625,0.5,0.0,0.0625,0.13333333333333333,0.09375,0.03125,0.0625,0.2857142857142857,0.09090909090909091,0.25,0.09375,0.2222222222222222,0.03125
15,0.0,0.046511627906976744,0.13953488372093023,0.0,0.02702702702702703,0.5,0.18604651162790697,0.05555555555555555,0.0,0.045454545454545456,0.09302325581395349,0.2,0.18518518518518517,0.3333333333333333,0.15625,,0.0,0.7222222222222222,0.3953488372093023,0.2,0.06976744186046512,0.2558139534883721,0.09302325581395349,0.2857142857142857,0.2727272727272727,0.25,0.05405405405405406,0.2222222222222222,0.28125
16,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.0
17,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.3,0.05555555555555555,0.16666666666666666,0.0,0.0,0.05555555555555555,0.06666666666666667,0.1111111111111111,0.6666666666666666,0.0,0.7222222222222222,0.0,,0.8333333333333334,0.06666666666666667,0.1111111111111111,0.5555555555555556,0.05555555555555555,0.0,0.18181818181818182,0.25,0.0,0.0,0.4444444444444444
18,0.2222222222222222,0.05357142857142857,0.10714285714285714,0.13333333333333333,0.08108108108108109,0.5,0.16071428571428573,0.16666666666666666,0.0,0.13636363636363635,0.07142857142857142,0.13333333333333333,1.0,0.3333333333333333,0.0625,0.3953488372093023,0.5,0.8333333333333334,,0.2,0.07142857142857142,0.26785714285714285,0.12727272727272726,0.14285714285714285,0.2727272727272727,0.75,0.05405405405405406,0.1111111111111111,0.28125
19,0.0,0.06666666666666667,0.2,0.0,0.0,0.2,0.13333333333333333,0.0,0.0,0.0,0.2,0.0,0.2,0.3333333333333333,0.13333333333333333,0.2,0.0,0.06666666666666667,0.2,,0.4666666666666667,0.06666666666666667,0.0,0.42857142857142855,0.0,0.25,0.13333333333333333,0.3333333333333333,0.13333333333333333
20,0.1111111111111111,0.02631578947368421,0.03389830508474576,0.06666666666666667,0.10810810810810811,0.3,0.022388059701492536,0.027777777777777776,0.0,0.045454545454545456,0.043478260869565216,0.0,0.1111111111111111,0.3333333333333333,0.09375,0.06976744186046512,0.5,0.1111111111111111,0.07142857142857142,0.4666666666666667,,0.0502283105022831,0.03636363636363636,0.42857142857142855,0.09090909090909091,0.5,0.13513513513513514,0.4444444444444444,0.09375
21,0.2222222222222222,0.02631578947368421,0.025423728813559324,0.2,0.13513513513513514,0.3,0.022388059701492536,0.08333333333333333,0.0,0.13636363636363635,0.010869565217391304,0.06666666666666667,0.1111111111111111,0.0,0.03125,0.2558139534883721,0.5,0.5555555555555556,0.26785714285714285,0.06666666666666667,0.0502283105022831,,0.12727272727272726,0.0,0.2727272727272727,0.5,0.05405405405405406,0.1111111111111111,0.28125
22,0.2222222222222222,0.07272727272727272,0.03636363636363636,0.06666666666666667,0.02702702702702703,0.3,0.10909090909090909,0.16666666666666666,0.0,0.045454545454545456,0.05454545454545454,0.06666666666666667,0.18518518518518517,0.0,0.0625,0.09302325581395349,0.5,0.05555555555555555,0.12727272727272726,0.0,0.03636363636363636,0.12727272727272726,,0.0,0.09090909090909091,0.0,0.02702702702702703,0.0,0.03125
23,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.0,0.0,,0.0,0.25,0.2857142857142857,0.42857142857142855,0.2857142857142857
24,0.1111111111111111,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.1,0.18181818181818182,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091,0.2727272727272727,0.5,0.18181818181818182,0.2727272727272727,0.0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.0,,0.0,0.09090909090909091,0.1111111111111111,0.18181818181818182
25,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.25,0.0,0.25,0.75,0.25,0.5,0.5,0.0,0.25,0.0,,0.25,0.25,0.25
26,0.1111111111111111,0.02702702702702703,0.05405405405405406,0.06666666666666667,0.02702702702702703,0.2,0.05405405405405406,0.05555555555555555,0.0,0.045454545454545456,0.05405405405405406,0.0,0.07407407407407407,0.0,0.09375,0.05405405405405406,0.5,0.0,0.05405405405405406,0.13333333333333333,0.13513513513513514,0.05405405405405406,0.02702702702702703,0.2857142857142857,0.09090909090909091,0.25,,0.4444444444444444,0.0625
27,0.0,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.0,0.42857142857142855,0.1111111111111111,0.25,0.4444444444444444,,0.4444444444444444
28,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.28125,0.0,0.4444444444444444,0.28125,0.13333333333333333,0.09375,0.28125,0.03125,0.2857142857142857,0.18181818181818182,0.25,0.0625,0.4444444444444444,
